paper_id,folder,folder_path,title,first_author,doi,pmid,pmcid,year,journal,attachment_key,md5,status,detail,warning,verdict,title_score,set,fetched_at
L8AIQUDW,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Digital crowdsourced intervention to promote HIV testing among MSM in China: study protocol for a cluster randomized controlled trial.,Ren,10.1186/s13063-020-04860-8,33203449,PMC7673095,2020,Trials,ZFL6U2XA,3b6c2f3bbb7b0e89898fd8b1b1a19917,OK,downloaded,,,,testing,2026-08-06T22:25:39.425281+00:00
SW9N3V2K,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Age-Related Differences in Socio-demographic and Behavioral Determinants of HIV Testing and Counseling in HPTN 043/NIMH Project Accept.,Salazar-Austin,10.1007/s10461-017-1807-5,28589504,PMC5718984,2018,AIDS and behavior,4373G2DM,89fde6bdf1b551f4f010a48420657063,OK,downloaded,,,,testing,2026-08-06T22:25:39.968590+00:00
PQQGXWXV,NIAID; NIDA,Boring Task / NIAID; Boring Task / NIDA,Study protocol for the targeting effective analgesia in clinics for HIV (TEACH) study - a cluster randomized controlled trial and parallel cohort to increase  guideline concordant care for long-term opioid therapy among people living with  HIV.,Lira,10.1080/15284336.2019.1627509,31303143,PMC6693587,2019,HIV research & clinical practice,BI3RRLRR,a790b9c1e305434de5751f3372e4bee5,OK,downloaded,,,,testing,2026-08-06T22:25:40.495137+00:00
GCZCGQ9M,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Healthy Options: study protocol and baseline characteristics for a cluster randomized controlled trial of group psychotherapy for perinatal women living  with HIV and depression in Tanzania.,Smith Fawzi,10.1186/s12889-019-7907-6,31959151,PMC6971937,2020,BMC public health,KR5EIANP,d1012a3960cf6d6a167eb893fb0cbb08,OK,downloaded,,,,testing,2026-08-06T22:25:41.097003+00:00
Q9B3JIJ2,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,"TransPrEP: Results from the Pilot Study of a Social Network-Based Intervention to Support PrEP Adherence Among Transgender Women in Lima, Peru.",Clark,10.1007/s10461-020-03117-4,33385279,PMC8084919,2021,AIDS and behavior,8C59VP2H,f19cc31b7ec8f4fdc6651ad056430557,OK,downloaded,,,,testing,2026-08-06T22:25:41.663928+00:00
U4QPJ56S,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Urine tenofovir testing for real-time PrEP adherence feedback: a qualitative study involving transgender women in Uganda.,Mujugira,10.1002/jia2.26255,38695107,PMC11063774,2024,Journal of the International AIDS Society,3ZLE7Q9T,0e6b7cb5bb631095d772bc604ec7c892,OK,downloaded,,,,testing,2026-08-06T22:25:42.199042+00:00
W2DYSIWU,NIAID; NIDA,Boring Task / NIAID; Boring Task / NIDA,"A collaborative care intervention to improve opioid prescribing among providers caring for persons with HIV: Impact on satisfaction, confidence, and trust.",Colasanti,10.1016/j.drugalcdep.2021.109250,34998255,PMC10763596,2022,Drug and alcohol dependence,S8SD542K,4c9ba0ab3d41ffb6aae45dfbada407f2,OK,downloaded,,,,testing,2026-08-06T22:25:42.699118+00:00
GEQ6WUAX,NIAID; NICHD; NIMH,Boring Task / NIAID; Boring Task / NICHD; Boring Task / NIMH,Post-trial perceptions of a symptom-based TB screening intervention in South Africa: implementation insights and future directions for TB preventive  healthcare services.,Salazar-Austin,10.1186/s12912-021-00544-z,33557831,PMC7869510,2021,BMC nursing,TFJMVRVT,1eee552921dcf5376ed71ba4265ce5e3,OK,downloaded,,,,testing,2026-08-06T22:25:43.233649+00:00
HEEDECA8,NIAID; NIDA,Boring Task / NIAID; Boring Task / NIDA,Improving the Delivery of Chronic Opioid Therapy Among People Living With Human Immunodeficiency Virus: A Cluster Randomized Clinical Trial.,Samet,10.1093/cid/ciaa1025,32697847,PMC8492355,2021,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,7263NRJD,b6be3919cd4f66d6b5ff0d69b945a0c1,OK,downloaded,,,,testing,2026-08-06T22:25:43.732973+00:00
LD9H9BAM,NIAID; NIDA,Boring Task / NIAID; Boring Task / NIDA,"PRimary Care Opioid Use Disorders treatment (PROUD) trial protocol: a pragmatic, cluster-randomized implementation trial in primary care for opioid use disorder  treatment.",Campbell,10.1186/s13722-021-00218-w,33517894,PMC7849121,2021,Addiction science & clinical practice,CT68HPKY,89c50a4d29e93b3a008464357082c0b5,OK,downloaded,,,,testing,2026-08-06T22:25:44.269643+00:00
7WY36RXR,NIAID; NIDA,Boring Task / NIAID; Boring Task / NIDA,Effect of 2 Integrated Interventions on Alcohol Abstinence and Viral Suppression Among Vietnamese Adults With Hazardous Alcohol Use and HIV: A Randomized Clinical  Trial.,Go,10.1001/jamanetworkopen.2020.17115,32945875,PMC7501538,2020,JAMA network open,IJ6XA6TD,886391273713926e096e010acab81cc1,OK,downloaded,,,,testing,2026-08-06T22:25:44.774119+00:00
Z97CGZK3,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Home-Based Intervention to Test and Start (HITS): a community-randomized controlled trial to increase HIV testing uptake among men in rural South Africa.,Tanser,10.1002/jia2.25665,33586911,PMC7883477,2021,Journal of the International AIDS Society,8BDVBZKH,ca7080d05f1d2a4fb85ea7ab6465306b,OK,downloaded,,,,testing,2026-08-06T22:25:45.289343+00:00
44B5KKXT,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Results from a cluster-randomized trial to evaluate a microfinance and peer health leadership intervention to prevent HIV and intimate partner violence among  social networks of Tanzanian men.,Maman,10.1371/journal.pone.0230371,32196514,PMC7083321,2020,PloS one,T4TNL3YB,f8301b5b90f528264ae05db7d9132f46,OK,downloaded,,,,testing,2026-08-06T22:25:45.814161+00:00
7UP2FMMR,NIAID; NICHD; NIMH,Boring Task / NIAID; Boring Task / NICHD; Boring Task / NIMH,"Effects of Depression, Stigma and Intimate Partner Violence on Postpartum Women's Adherence and Engagement in HIV Care in Kenya.",Onono,10.1007/s10461-019-02750-y,31813076,PMC7228848,2020,AIDS and behavior,9PB6TFI4,ea81fada43230ae39602e35803e9e07d,OK,downloaded,,,,testing,2026-08-06T22:25:46.447691+00:00
EAK3A5Y3,NIAID; NINR,Boring Task / NIAID; Boring Task / NINR,Risk of hearing loss among multidrug-resistant tuberculosis patients according to cumulative aminoglycoside dose.,Hong,10.5588/ijtld.19.0062,32005308,PMC7594545,2020,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,N54MVR8R,c79fb1300af6c450c4b48a61e2835497,OK,downloaded,,,,testing,2026-08-06T22:25:46.945801+00:00
VLXNFLT2,NIAID; NIDA; NIMH,Boring Task / NIAID; Boring Task / NIDA; Boring Task / NIMH,Effect of HIV self-testing on the number of sexual partners among female sex workers in Zambia.,Oldenburg,10.1097/qad.0000000000001740,29494424,PMC5844591,2018,"AIDS (London, England)",GSRWM3BF,0c13d78f4ebfde77e4af97a10945c4ab,OK,downloaded,,,,testing,2026-08-06T22:25:47.477970+00:00
5WZNN3F5,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,"Performance of family planning clinics in conducting recommended HIV counseling and testing in Mombasa County, Kenya: a cross-sectional study.",Eastment,10.1186/s12913-019-4519-x,31521157,PMC6744633,2019,BMC health services research,YLYMF2JJ,a1c5b5e264e006d5bcd4b5f9d8d28e84,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:25:47.937637+00:00
IYANX6R2,NIAID; NICHD; NIGMS,Boring Task / NIAID; Boring Task / NICHD; Boring Task / NIGMS,"Enteropathogens and Rotavirus Vaccine Immunogenicity in a Cluster Randomized Trial of Improved Water, Sanitation and Hygiene in Rural Zimbabwe.",Church,10.1097/inf.0000000000002485,31738342,PMC7205402,2019,The Pediatric infectious disease journal,DJPKSEHK,1aeb0823572a3afabcd006b04e98e32e,OK,downloaded,,,,testing,2026-08-06T22:25:48.572517+00:00
RJV3GKY7,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,"Client-Perpetrated Violence Experience Among Female Sex Worker in Guangdong, South China: Results from a Cross-Sectional Study.",Xie,10.1007/s10461-022-03813-3,36044124,,2023,AIDS and behavior,E6LASNXJ,b0daf7612e10df2a6b9f41bc8e7ce94d,OK,downloaded,,,,testing,2026-08-06T22:25:49.099289+00:00
7EYVXCRP,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Stigma interdependence among pregnant HIV-infected couples in a cluster randomized controlled trial from rural South Africa.,Abbamonte,10.1016/j.socscimed.2020.112940,32234584,PMC7309592,2020,Social science & medicine (1982),C7TMZNCC,65045f2294500e86a76da97cf6d453c0,OK,downloaded,,,,testing,2026-08-06T22:25:49.592286+00:00
B8KQBT87,NIAID; NIDDK; NIMH,Boring Task / NIAID; Boring Task / NIDDK; Boring Task / NIMH,Preliminary Effects of an Urban Gardens and Peer Nutritional Counseling Intervention on HIV Treatment Adherence and Detectable Viral Load Among People  with HIV and Food Insecurity: Evidence from a Pilot Cluster Randomized Controlled  Trial in the Dominican Republic.,Derose,10.1007/s10461-022-03821-3,36066760,PMC9446649,2023,AIDS and behavior,IHQMGNSL,c7b3e5802c2ba1b3e4f9c510f2510435,OK,downloaded,,,,testing,2026-08-06T22:25:50.070573+00:00
DQ4NTQ8G,NIAID; NINR,Boring Task / NIAID; Boring Task / NINR,Cardiovascular risk prevalence in South Africans with drug-resistant tuberculosis: a cross-sectional study.,Whitehouse,10.5588/ijtld.18.0374,31097067,,2019,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,C8WFTHZC,1245065e9ddab831428a7873ab7d4877,OK,downloaded,,,,testing,2026-08-06T22:25:50.581996+00:00
BXNQ7D5H,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Mobile solutions to Empower reproductive life planning for women living with HIV in Kenya (MWACh EMPOWER): Protocol for a cluster randomized controlled trial.,Ngumbau,10.1371/journal.pone.0300642,38557692,PMC10984530,2024,PloS one,UFIM5EU7,6aa9eaa9f20e64497d5922d95c5256ad,OK,downloaded,,,,testing,2026-08-06T22:25:51.062809+00:00
HKIUYRQT,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Improving child tuberculosis contact identification and screening in Lesotho: Results from a mixed-methods cluster-randomized implementation science study.,Hirsch-Moverman,10.1371/journal.pone.0248516,34014956,PMC8136650,2021,PloS one,KK3N2TEI,957deef575e680f45bf1b1181bef5294,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:25:51.582347+00:00
YHPPC627,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,The effect of male involvement and a prevention of mother-to-child transmission (PMTCT) intervention on depressive symptoms in perinatal HIV-infected rural South  African women.,Peltzer,10.1007/s00737-019-00955-7,30798376,PMC6707893,2020,Archives of women's mental health,CVEN7HAD,46be6b218e686d4bc2a538cadc121dd5,OK,downloaded,,,,testing,2026-08-06T22:25:52.241400+00:00
AVXCCBPP,NIAID; NIEHS,Boring Task / NIAID; Boring Task / NIEHS,"The effects of cool roofs on health, environmental, and economic outcomes in rural Africa: study protocol for a community-based cluster randomized controlled  trial.",Bunker,10.1186/s13063-023-07804-0,38229177,PMC10792891,2024,Trials,HLTHYFSE,f4d9e7ae94851067a382ecf8aa4c4d40,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:25:52.771376+00:00
H2ZDWR59,NIAID; NIGMS,Boring Task / NIAID; Boring Task / NIGMS,DESIGN OF VACCINE TRIALS DURING OUTBREAKS WITH AND WITHOUT A DELAYED VACCINATION COMPARATOR.,Dean,10.1214/17-aoas1095,29606991,PMC5878056,2018,The annals of applied statistics,CYH5YZ97,82b103d86518c533648d06f40aafb109,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:25:53.392437+00:00
IU3XWCTM,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Testing a social network approach to promote HIV self-testing and linkage to care among fishermen at Lake Victoria: study protocol for the Owete cluster randomized  controlled trial.,Sheira,10.1186/s13063-022-06409-3,35668499,PMC9169331,2022,Trials,KMLSLZCQ,b89d9f07a4ac998cec6d55c21e7730bc,OK,downloaded,,,,testing,2026-08-06T22:25:53.937192+00:00
E2RXAAPX,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Results of a cluster randomized trial testing the systems analysis and improvement approach to increase HIV testing in family planning clinics.,Eastment,10.1097/qad.0000000000003099,34628439,PMC8702477,2022,"AIDS (London, England)",EWAHM5JW,86850c2094709fd45addfa72501931ea,OK,downloaded,,,,testing,2026-08-06T22:25:54.490974+00:00
GY63DGR9,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,"Evaluation of the Implementation and Effectiveness of a Mobile Health Intervention to Improve Outcomes for People With HIV in the Washington, DC  Cohort: Study Protocol for a Cluster Randomized Controlled Trial.",Hodges,10.2196/37748,35349466,PMC9077495,2022,JMIR research protocols,62KUHAF5,b72fbd0b5580a476f4deae76fc7bd61a,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text; Full Text",,,testing,2026-08-06T22:25:54.969828+00:00
MVQ6WUBN,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Qualitative evaluation of the Systems Analysis and Improvement Approach as a strategy to increase HIV testing in family planning clinics using the  Consolidated Framework for Implementation Research and the Implementation  Outcomes Framework.,Eastment,10.1186/s43058-022-00342-x,36076250,PMC9458310,2022,Implementation science communications,8AH8LLRM,f6df3101b44ef527f39b554039ad4f1c,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:25:55.498981+00:00
7B9CVL8W,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,Understanding factors influencing home pregnancy test use among women in western Kenya: A qualitative analysis.,Mazumder,10.3389/frph.2023.1092001,37091549,PMC10117977,2023,Frontiers in reproductive health,IHM7Q2XN,104e53d9aff5e99c99338273749e40ad,OK,downloaded,,,,testing,2026-08-06T22:25:56.107797+00:00
XCEW696W,NIAID; NIEHS,Boring Task / NIAID; Boring Task / NIEHS,A stochastic second-order generalized estimating equations approach for estimating association parameters.,Chen,10.1080/10618600.2019.1710156,33041613,PMC7540735,2020,"Journal of computational and graphical statistics : a joint publication of American Statistical Association, Institute of Mathematical Statistics, Interface  Foundation of North America",P5PVEEMU,0d37b0333d8f11f35b2b06bc7d473426,OK,downloaded,,,,testing,2026-08-06T22:25:56.619900+00:00
GI25UXDR,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,"Assessing the sustainability of the Systems Analysis and Improvement Approach to increase HIV testing in family planning clinics in Mombasa, Kenya: results of a  cluster randomized trial.",Long,10.1186/s13012-022-01242-3,36195890,PMC9530422,2022,Implementation science : IS,PM3MIQFT,958e15bc65f6cbe51a4d06772f8c39ea,OK,downloaded,,,,testing,2026-08-06T22:25:57.162958+00:00
QDI75V3P,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,Effects of behavioural interventions on postpartum retention and adherence among women with HIV on lifelong ART: the results of a cluster randomized trial in  Kenya (the MOTIVATE trial).,Abuogi,10.1002/jia2.25852,35041776,PMC8765560,2022,Journal of the International AIDS Society,TN24NUMP,6658b332aeac7ee09c2b06fe2085551a,OK,downloaded,,,,testing,2026-08-06T22:25:57.644761+00:00
U9W4GJY9,NIAID; NICHD; NIMH,Boring Task / NIAID; Boring Task / NICHD; Boring Task / NIMH,Population impacts of conditional financial incentives and a male-targeted digital decision support application on the HIV treatment cascade in rural  KwaZulu Natal: findings from the HITS cluster randomized clinical trial.,Inghels,10.1002/jia2.26248,38695099,PMC11063775,2024,Journal of the International AIDS Society,VQS83UXJ,9c009630ba2c1639e57d7cc731343ac1,OK,downloaded,"4 PDF attachments, picked highest priority: Accepted Version; Accepted Version; Accepted Version; Accepted Version",,,testing,2026-08-06T22:25:58.176418+00:00
6XK6CMCE,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,A quasi-experimental study estimating the impact of long-lasting insecticidal nets with and without piperonyl butoxide on pregnancy outcomes.,Roh,10.1186/s12936-021-04034-0,34983550,PMC8725517,2022,Malaria journal,JAGBAAC9,f8021ada7cb2923866df15a74a43651a,OK,downloaded,,,,testing,2026-08-06T22:25:58.713013+00:00
A285SV9J,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,"An mHealth Platform for People With HIV Receiving Care in Washington, District of Columbia: Qualitative Analysis of Stakeholder Feedback.",Caldwell,10.2196/48739,37725419,PMC10548330,2023,JMIR formative research,MQI4DBVX,bcc6367daea23bb965cbe9b3c29537e8,OK,downloaded,,,,testing,2026-08-06T22:25:59.237470+00:00
QICUHUID,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,A Pay-It-Forward Approach to Improve Chlamydia and Gonorrhea Testing Uptake Among Female Sex Workers in China: Venue-Based Superiority Cluster Randomized  Controlled Trial.,Tang,10.2196/43772,36862485,PMC10020898,2023,JMIR public health and surveillance,6WW4562G,617d20d8dbfd188880fcdfc0cec4f1d9,OK,downloaded,,,,testing,2026-08-06T22:25:59.699537+00:00
LSWMZLTI,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,"Pay-it-forward gonorrhea and chlamydia testing among men who have sex with men and male STD patients in China: the PIONEER pragmatic, cluster randomized  controlled trial protocol.",Marley,10.1186/s12889-023-16095-8,37337181,PMC10280958,2023,BMC public health,6GWMSQU9,624cf9e52250457507a389056c970b5b,OK,downloaded,,,,testing,2026-08-06T22:26:00.184909+00:00
EHWZJTW2,NIAID; NIMH,Boring Task / NIAID; Boring Task / NIMH,A community-based dynamic choice model for HIV prevention improves PrEP and PEP coverage in rural Uganda and Kenya: a cluster randomized trial.,Kakande,10.1002/jia2.26195,38054535,PMC10698808,2023,Journal of the International AIDS Society,SV4W79IG,a0637232de103f8380b8e0034eb94e57,OK,downloaded,,,,testing,2026-08-06T22:26:00.715200+00:00
7I5NGZXB,NIAID; NICHD,Boring Task / NIAID; Boring Task / NICHD,"Results of a cluster randomized trial testing the Systems Analysis and Improvement Approach to increase cervical cancer screening in family planning  clinics in Mombasa County, Kenya.",Eastment,10.1186/s13012-023-01322-y,38012647,PMC10680234,2023,Implementation science : IS,KUU4QSY3,0f41a3c5480b9d5811a4ed36871e6c7f,OK,downloaded,"3 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:26:01.310833+00:00
LCZW6RBC,NIAID; NIDA; NINR,Boring Task / NIAID; Boring Task / NIDA; Boring Task / NINR,An Analysis of Social Determinants of Health and Their Implications for Hepatitis C Virus Treatment in People Who Inject Drugs: The Case of Baltimore.,Gonzalez Corro,10.1093/ofid/ofae107,38567197,PMC10986855,2024,Open forum infectious diseases,T67J2HZZ,5cbe1d875b00a1e744bf9be1ee4c0110,OK,downloaded,,,,testing,2026-08-06T22:26:01.883799+00:00
